good_model,bad_model,repeat_index,actual_score,expected_score,elapsed_seconds,match_log_path
gpt-4.1,gpt-4o-mini,15,634,548.0,165.745,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-4o-mini_r015.log
gpt-5.4,gpt-4o-mini,15,616,568.0,154.052,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-4o-mini_r015.log
gpt-5.4,gpt-5.4,15,392,408.0,136.265,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-5.4_r015.log
gpt-4.1,gpt-5.1,15,234,252.0,177.632,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-5.1_r015.log
gpt-4o-mini,gpt-5.1,15,554,460.0,195.673,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.1_r015.log
gpt-4o-mini,gpt-4.1,16,240,240,137.876,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-4.1_r016.log
gpt-4.1,gpt-4.1,16,272,288.0,119.262,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-4.1_r016.log
gpt-5.1,gpt-5.1,15,238,268.0,191.644,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-5.1_r015.log
gpt-4o-mini,gpt-5.4,16,240,240,147.39,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.4_r016.log
gpt-4o-mini,gpt-5.1,16,238,244.0,148.679,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.1_r016.log
gpt-5.4,gpt-5.1,15,234,276.0,171.386,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-5.1_r015.log
gpt-5.1,gpt-5.4,16,238,244.0,126.325,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-5.4_r016.log
gpt-4.1,gpt-4o-mini,16,282,292.0,145.96,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-4o-mini_r016.log
gpt-5.1,gpt-4.1,16,486,468.0,134.751,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-4.1_r016.log
gpt-4.1,gpt-5.4,16,240,240,142.443,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-5.4_r016.log
gpt-4o-mini,gpt-4o-mini,16,240,240,172.004,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-4o-mini_r016.log
gpt-5.4,gpt-4o-mini,16,364,368.0,128.28,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-4o-mini_r016.log
gpt-5.4,gpt-4.1,16,528,576.0,121.491,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-4.1_r016.log
gpt-4.1,gpt-5.1,16,240,240,155.57,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-5.1_r016.log
gpt-5.1,gpt-4o-mini,16,528,472.0,167.829,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-4o-mini_r016.log
gpt-4.1,gpt-4o-mini,17,280,296.0,111.063,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-4o-mini_r017.log
gpt-4o-mini,gpt-4.1,17,238,244.0,115.61,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-4.1_r017.log
gpt-4.1,gpt-4.1,17,310,316.0,114.76,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-4.1_r017.log
gpt-5.1,gpt-5.1,16,268,304.0,172.131,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-5.1_r016.log
gpt-5.4,gpt-5.4,16,434,380.0,136.686,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-5.4_r016.log
gpt-4.1,gpt-5.4,17,258,252.0,117.064,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-5.4_r017.log
gpt-4o-mini,gpt-4o-mini,17,240,240,137.712,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-4o-mini_r017.log
gpt-4o-mini,gpt-5.4,17,250,244.0,136.366,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.4_r017.log
gpt-5.1,gpt-4o-mini,17,648,576.0,135.484,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-4o-mini_r017.log
gpt-5.1,gpt-4.1,17,488,576.0,126.453,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-4.1_r017.log
gpt-5.4,gpt-4o-mini,17,546,484.0,116.175,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-4o-mini_r017.log
gpt-5.4,gpt-4.1,17,548,552.0,117.661,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-4.1_r017.log
gpt-5.1,gpt-5.4,17,370,340.0,123.51,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-5.4_r017.log
gpt-5.4,gpt-5.1,16,382,364.0,194.534,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-5.1_r016.log
gpt-4o-mini,gpt-4.1,18,232,232,116.78,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-4.1_r018.log
gpt-5.1,gpt-4o-mini,18,238,244.0,101.623,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-4o-mini_r018.log
gpt-4.1,gpt-4o-mini,18,256,272.0,115.736,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-4o-mini_r018.log
gpt-5.4,gpt-5.4,17,648,560.0,135.633,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-5.4_r017.log
gpt-4.1,gpt-4.1,18,308,312.0,118.612,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-4.1_r018.log
gpt-4o-mini,gpt-5.4,18,240,240,133.716,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.4_r018.log
gpt-5.1,gpt-4.1,18,624,560.0,119.494,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-4.1_r018.log
gpt-4.1,gpt-5.4,18,272,264.0,129.859,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-5.4_r018.log
gpt-4o-mini,gpt-4o-mini,18,366,332.0,151.647,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-4o-mini_r018.log
gpt-5.1,gpt-5.4,18,238,244.0,120.349,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-5.4_r018.log
gpt-5.4,gpt-5.1,17,240,240,166.706,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-5.1_r017.log
gpt-4o-mini,gpt-5.1,17,580,552.0,233.721,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.1_r017.log
gpt-5.4,gpt-5.4,18,240,240,118.022,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-5.4_r018.log
gpt-5.1,gpt-5.1,17,454,484.0,199.107,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-5.1_r017.log
gpt-5.1,gpt-5.1,18,234,252.0,144.664,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-5.1_r018.log
gpt-5.4,gpt-4o-mini,18,608,576.0,130.418,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-4o-mini_r018.log
gpt-4.1,gpt-5.1,17,438,444.0,236.404,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-5.1_r017.log
gpt-4o-mini,gpt-4.1,19,240,240,117.763,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-4.1_r019.log
gpt-4o-mini,gpt-5.1,18,262,284.0,174.317,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.1_r018.log
gpt-5.4,gpt-4.1,18,636,576.0,131.121,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-4.1_r018.log
gpt-4o-mini,gpt-4o-mini,19,240,240,128.739,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-4o-mini_r019.log
gpt-4.1,gpt-4.1,19,246,276.0,104.657,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-4.1_r019.log
gpt-4.1,gpt-5.4,19,240,240,103.186,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-5.4_r019.log
gpt-4o-mini,gpt-5.4,19,240,240,133.858,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.4_r019.log
gpt-4.1,gpt-5.1,18,262,268.0,190.582,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-5.1_r018.log
gpt-4.1,gpt-4o-mini,19,338,348.0,138.537,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-4o-mini_r019.log
gpt-5.1,gpt-4.1,19,258,300.0,107.6,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-4.1_r019.log
gpt-5.4,gpt-5.1,18,560,568.0,166.451,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-5.1_r018.log
gpt-5.1,gpt-4o-mini,19,598,556.0,126.116,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-4o-mini_r019.log
gpt-5.4,gpt-5.4,19,246,276.0,108.125,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-5.4_r019.log
gpt-5.1,gpt-5.4,19,268,272.0,127.873,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-5.4_r019.log
gpt-5.4,gpt-4.1,19,486,476.0,128.899,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-4.1_r019.log
gpt-5.4,gpt-4o-mini,19,596,552.0,137.409,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-4o-mini_r019.log
gpt-4o-mini,gpt-5.4,20,240,240,111.751,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.4_r020.log
gpt-4o-mini,gpt-4.1,20,250,244.0,121.807,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-4.1_r020.log
gpt-4o-mini,gpt-5.1,19,318,292.0,203.331,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.1_r019.log
gpt-4.1,gpt-4o-mini,20,280,296.0,121.52,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-4o-mini_r020.log
gpt-4.1,gpt-4.1,20,258,268.0,118.609,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-4.1_r020.log
gpt-4o-mini,gpt-4o-mini,20,334,324.0,127.257,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-4o-mini_r020.log
gpt-5.1,gpt-5.1,19,436,448.0,171.867,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-5.1_r019.log
gpt-4.1,gpt-5.4,20,270,276.0,122.761,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-5.4_r020.log
gpt-5.4,gpt-5.1,19,238,244.0,165.779,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-5.1_r019.log
gpt-4.1,gpt-5.1,19,332,344.0,206.4,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-5.1_r019.log
gpt-5.4,gpt-4.1,20,476,560.0,120.141,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-4.1_r020.log
gpt-5.4,gpt-5.4,20,240,240,118.023,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-5.4_r020.log
gpt-5.1,gpt-4.1,20,596,576.0,127.43,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-4.1_r020.log
gpt-5.1,gpt-5.4,20,366,340.0,138.411,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-5.4_r020.log
gpt-5.4,gpt-4o-mini,20,240,240,136.792,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-4o-mini_r020.log
gpt-5.1,gpt-4o-mini,20,384,472.0,142.619,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-4o-mini_r020.log
gpt-4o-mini,gpt-4o-mini,21,240,240,134.543,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-4o-mini_r021.log
gpt-4o-mini,gpt-5.4,21,240,240,125.698,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.4_r021.log
gpt-4o-mini,gpt-5.1,20,264,256.0,183.943,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.1_r020.log
gpt-4.1,gpt-4o-mini,21,228,264.0,130.881,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-4o-mini_r021.log
gpt-4.1,gpt-4.1,21,318,308.0,131.126,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-4.1_r021.log
gpt-4.1,gpt-5.4,21,228,264.0,122.646,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-5.4_r021.log
gpt-5.1,gpt-5.1,20,526,572.0,172.083,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-5.1_r020.log
gpt-4o-mini,gpt-4.1,21,240,240,157.987,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-4.1_r021.log
gpt-5.1,gpt-4.1,21,416,472.0,117.149,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-4.1_r021.log
gpt-5.1,gpt-4o-mini,21,478,484.0,126.378,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-4o-mini_r021.log
gpt-4.1,gpt-5.1,20,578,524.0,203.803,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-5.1_r020.log
gpt-5.4,gpt-5.1,20,286,316.0,193.769,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-5.1_r020.log
gpt-5.1,gpt-5.4,21,240,240,121.113,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-5.4_r021.log
gpt-5.4,gpt-4.1,21,240,240,117.146,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-4.1_r021.log
gpt-5.4,gpt-5.4,21,274,268.0,114.341,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-5.4_r021.log
gpt-4.1,gpt-5.1,21,272,264.0,172.083,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-5.1_r021.log
gpt-5.4,gpt-4o-mini,21,560,576.0,134.369,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-4o-mini_r021.log
gpt-4o-mini,gpt-4.1,22,240,240,123.768,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-4.1_r022.log
gpt-5.1,gpt-5.1,21,234,252.0,149.522,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-5.1_r021.log
gpt-4.1,gpt-4o-mini,22,294,316.0,122.667,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-4o-mini_r022.log
gpt-4o-mini,gpt-4o-mini,22,310,292.0,151.174,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-4o-mini_r022.log
gpt-4.1,gpt-5.4,22,260,264.0,122.355,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-5.4_r022.log
gpt-5.1,gpt-4o-mini,22,596,576.0,122.823,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-4o-mini_r022.log
gpt-5.4,gpt-5.1,21,256,296.0,156.032,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-5.1_r021.log
gpt-4o-mini,gpt-5.4,22,236,248.0,136.755,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.4_r022.log
gpt-4o-mini,gpt-5.1,21,508,472.0,227.433,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.1_r021.log
gpt-5.1,gpt-5.4,22,248,248.0,116.303,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-5.4_r022.log
gpt-4.1,gpt-4.1,22,354,332.0,136.034,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-4.1_r022.log
gpt-5.4,gpt-4o-mini,22,502,500.0,119.696,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-4o-mini_r022.log
gpt-5.1,gpt-4.1,22,680,576.0,128.961,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.1_vs_gpt-4.1_r022.log
gpt-5.4,gpt-4.1,22,556,560.0,128.246,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-5.4_vs_gpt-4.1_r022.log
gpt-4.1,gpt-4.1,23,248,264.0,100.984,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-4.1_r023.log
gpt-4.1,gpt-5.1,22,394,364.0,177.719,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_part2/openai-none/match_logs/gpt-4.1_vs_gpt-5.1_r022.log
