good_model,bad_model,repeat_index,actual_score,expected_score,elapsed_seconds,match_log_path
gpt-4o-mini,gpt-5.4,90,240,240,157.506,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.4_r090.log
gpt-4.1,gpt-4o-mini,89,284,304.0,183.473,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4.1_vs_gpt-4o-mini_r089.log
gpt-4o-mini,gpt-5.4,89,232,232,185.53,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.4_r089.log
gpt-5.1,gpt-5.4,90,234,252.0,151.058,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.1_vs_gpt-5.4_r090.log
gpt-4o-mini,gpt-4o-mini,90,240,240,163.316,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-4o-mini_r090.log
gpt-5.4,gpt-4o-mini,90,236,288.0,150.048,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.4_vs_gpt-4o-mini_r090.log
gpt-4o-mini,gpt-4.1,90,216,216,164.221,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-4.1_r090.log
gpt-5.4,gpt-5.1,84,550,564.0,279.982,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.4_vs_gpt-5.1_r084.log
gpt-5.4,gpt-4o-mini,91,374,380.0,131.329,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.4_vs_gpt-4o-mini_r091.log
gpt-5.4,gpt-4.1,90,572,520.0,154.722,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.4_vs_gpt-4.1_r090.log
gpt-5.1,gpt-5.4,91,248,248.0,140.074,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.1_vs_gpt-5.4_r091.log
gpt-4.1,gpt-5.1,86,240,240,259.262,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4.1_vs_gpt-5.1_r086.log
gpt-4.1,gpt-4o-mini,88,460,448.0,220.806,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4.1_vs_gpt-4o-mini_r088.log
gpt-5.4,gpt-5.4,91,240,240,133.373,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.4_vs_gpt-5.4_r091.log
gpt-4o-mini,gpt-5.4,91,240,240,156.133,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.4_r091.log
gpt-5.1,gpt-5.1,85,302,308.0,280.485,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.1_vs_gpt-5.1_r085.log
gpt-4o-mini,gpt-4o-mini,91,232,232,163.214,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-4o-mini_r091.log
gpt-5.4,gpt-5.1,88,240,240,212.8,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.4_vs_gpt-5.1_r088.log
gpt-5.4,gpt-5.1,83,494,460.0,314.769,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.4_vs_gpt-5.1_r083.log
gpt-4o-mini,gpt-5.1,86,240,240,277.36,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.1_r086.log
gpt-4.1,gpt-5.4,91,234,252.0,159.803,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4.1_vs_gpt-5.4_r091.log
gpt-4.1,gpt-4.1,92,260,288.0,138.737,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4.1_vs_gpt-4.1_r092.log
gpt-4.1,gpt-4.1,90,268,272.0,184.476,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4.1_vs_gpt-4.1_r090.log
gpt-5.1,gpt-4.1,91,528,576.0,161.398,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.1_vs_gpt-4.1_r091.log
gpt-5.4,gpt-5.4,92,240,240,129.645,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.4_vs_gpt-5.4_r092.log
gpt-4.1,gpt-4.1,91,390,364.0,171.374,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4.1_vs_gpt-4.1_r091.log
gpt-4.1,gpt-4o-mini,90,566,548.0,193.258,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4.1_vs_gpt-4o-mini_r090.log
gpt-5.1,gpt-4.1,90,612,576.0,187.146,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.1_vs_gpt-4.1_r090.log
gpt-5.4,gpt-4o-mini,92,570,468.0,140.597,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.4_vs_gpt-4o-mini_r092.log
gpt-4.1,gpt-5.1,88,260,264.0,243.949,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4.1_vs_gpt-5.1_r088.log
gpt-4o-mini,gpt-5.4,93,240,240,136.485,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.4_r093.log
gpt-4o-mini,gpt-5.1,87,576,576.0,280.009,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.1_r087.log
gpt-5.1,gpt-4.1,89,364,368.0,216.581,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.1_vs_gpt-4.1_r089.log
gpt-4o-mini,gpt-5.1,85,548,552.0,318.173,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.1_r085.log
gpt-4o-mini,gpt-5.4,92,238,244.0,159.138,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.4_r092.log
gpt-4o-mini,gpt-4o-mini,92,302,284.0,164.103,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-4o-mini_r092.log
gpt-4o-mini,gpt-4.1,92,240,240,162.453,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-4.1_r092.log
gpt-5.1,gpt-5.4,92,262,268.0,153.92,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.1_vs_gpt-5.4_r092.log
gpt-4o-mini,gpt-4.1,91,240,240,193.214,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-4.1_r091.log
gpt-4.1,gpt-4o-mini,91,502,460.0,191.963,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4.1_vs_gpt-4o-mini_r091.log
gpt-4o-mini,gpt-4o-mini,93,240,240,149.95,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-4o-mini_r093.log
gpt-5.1,gpt-5.1,87,238,268.0,276.208,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.1_vs_gpt-5.1_r087.log
gpt-5.4,gpt-5.1,87,496,472.0,273.799,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.4_vs_gpt-5.1_r087.log
gpt-4.1,gpt-5.4,92,266,260.0,165.055,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4.1_vs_gpt-5.4_r092.log
gpt-4.1,gpt-4o-mini,92,282,292.0,171.919,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4.1_vs_gpt-4o-mini_r092.log
gpt-4.1,gpt-5.1,85,306,284.0,327.704,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4.1_vs_gpt-5.1_r085.log
gpt-5.1,gpt-5.1,88,284,264.0,260.967,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.1_vs_gpt-5.1_r088.log
gpt-4o-mini,gpt-4.1,94,240,240,144.965,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-4.1_r094.log
gpt-5.4,gpt-4.1,92,522,556.0,163.4,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.4_vs_gpt-4.1_r092.log
gpt-4o-mini,gpt-4.1,93,232,232,160.939,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-4.1_r093.log
gpt-5.1,gpt-4o-mini,92,420,536.0,172.305,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.1_vs_gpt-4o-mini_r092.log
gpt-5.4,gpt-4.1,93,508,472.0,153.099,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.4_vs_gpt-4.1_r093.log
gpt-4.1,gpt-5.4,93,250,244.0,160.201,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4.1_vs_gpt-5.4_r093.log
gpt-5.1,gpt-4o-mini,91,392,368.0,201.188,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.1_vs_gpt-4o-mini_r091.log
gpt-5.4,gpt-5.1,89,484,472.0,233.131,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.4_vs_gpt-5.1_r089.log
gpt-5.4,gpt-5.4,93,300,328.0,155.509,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.4_vs_gpt-5.4_r093.log
gpt-4o-mini,gpt-5.1,84,388,360.0,355.646,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.1_r084.log
gpt-4o-mini,gpt-4o-mini,94,240,240,156.121,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-4o-mini_r094.log
gpt-5.1,gpt-5.4,93,258,252.0,159.545,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.1_vs_gpt-5.4_r093.log
gpt-4.1,gpt-4.1,94,262,268.0,141.505,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4.1_vs_gpt-4.1_r094.log
gpt-5.4,gpt-5.1,86,440,488.0,318.44,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.4_vs_gpt-5.1_r086.log
gpt-5.1,gpt-4.1,92,446,476.0,182.952,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.1_vs_gpt-4.1_r092.log
gpt-5.1,gpt-4.1,93,608,576.0,172.465,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.1_vs_gpt-4.1_r093.log
gpt-4o-mini,gpt-5.1,89,284,264.0,268.805,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.1_r089.log
gpt-5.4,gpt-4o-mini,93,600,576.0,172.159,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.4_vs_gpt-4o-mini_r093.log
gpt-5.4,gpt-4o-mini,94,504,472.0,142.182,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.4_vs_gpt-4o-mini_r094.log
gpt-5.4,gpt-5.4,94,424,352.0,139.864,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.4_vs_gpt-5.4_r094.log
gpt-4.1,gpt-4o-mini,94,282,268.0,159.603,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4.1_vs_gpt-4o-mini_r094.log
gpt-4o-mini,gpt-5.1,88,378,388.0,295.668,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.1_r088.log
gpt-5.1,gpt-5.4,94,240,240,146.426,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.1_vs_gpt-5.4_r094.log
gpt-4.1,gpt-5.4,94,238,244.0,157.692,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4.1_vs_gpt-5.4_r094.log
gpt-4.1,gpt-5.1,89,262,284.0,274.446,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4.1_vs_gpt-5.1_r089.log
gpt-4.1,gpt-4.1,93,394,348.0,191.643,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4.1_vs_gpt-4.1_r093.log
gpt-5.4,gpt-4.1,94,480,552.0,154.444,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.4_vs_gpt-4.1_r094.log
gpt-5.1,gpt-4.1,94,240,240,163.271,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.1_vs_gpt-4.1_r094.log
gpt-4o-mini,gpt-5.4,95,238,244.0,154.068,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.4_r095.log
gpt-5.1,gpt-4o-mini,93,512,576.0,199.559,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.1_vs_gpt-4o-mini_r093.log
gpt-5.1,gpt-4o-mini,95,562,468.0,140.828,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.1_vs_gpt-4o-mini_r095.log
gpt-5.1,gpt-5.1,91,264,264.0,240.732,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.1_vs_gpt-5.1_r091.log
gpt-5.4,gpt-4.1,95,524,552.0,132.81,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.4_vs_gpt-4.1_r095.log
gpt-5.1,gpt-5.1,90,244,272.0,262.158,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.1_vs_gpt-5.1_r090.log
gpt-4o-mini,gpt-5.4,94,284,272.0,188.642,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.4_r094.log
gpt-4o-mini,gpt-4.1,95,252,280.0,168.805,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-4.1_r095.log
gpt-5.4,gpt-4.1,96,228,264.0,118.553,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.4_vs_gpt-4.1_r096.log
gpt-4o-mini,gpt-4o-mini,95,240,240,170.478,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-4o-mini_r095.log
gpt-4.1,gpt-4o-mini,93,354,340.0,214.179,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4.1_vs_gpt-4o-mini_r093.log
gpt-5.1,gpt-5.1,92,240,240,223.487,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.1_vs_gpt-5.1_r092.log
gpt-5.1,gpt-4.1,95,238,244.0,146.792,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.1_vs_gpt-4.1_r095.log
gpt-4.1,gpt-5.4,95,272,264.0,158.874,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4.1_vs_gpt-5.4_r095.log
gpt-5.1,gpt-4o-mini,94,392,456.0,188.018,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.1_vs_gpt-4o-mini_r094.log
gpt-4.1,gpt-4o-mini,95,314,316.0,169.695,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4.1_vs_gpt-4o-mini_r095.log
gpt-5.1,gpt-5.4,96,284,272.0,129.591,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.1_vs_gpt-5.4_r096.log
gpt-5.4,gpt-5.4,95,366,412.0,146.97,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.4_vs_gpt-5.4_r095.log
gpt-5.4,gpt-4o-mini,96,476,448.0,128.793,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.4_vs_gpt-4o-mini_r096.log
gpt-5.1,gpt-5.4,95,244,256.0,152.581,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.1_vs_gpt-5.4_r095.log
gpt-4.1,gpt-4.1,96,236,272.0,143.033,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4.1_vs_gpt-4.1_r096.log
gpt-4o-mini,gpt-5.1,90,260,264.0,291.349,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.1_r090.log
gpt-4.1,gpt-5.4,96,248,264.0,141.044,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4.1_vs_gpt-5.4_r096.log
gpt-5.1,gpt-4.1,96,246,276.0,140.766,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.1_vs_gpt-4.1_r096.log
gpt-4o-mini,gpt-5.4,96,236,248.0,148.687,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.4_r096.log
gpt-4o-mini,gpt-5.1,91,276,272.0,273.854,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.1_r091.log
gpt-4o-mini,gpt-4o-mini,96,264,224.0,153.749,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-4o-mini_r096.log
gpt-4.1,gpt-4.1,95,584,488.0,182.715,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4.1_vs_gpt-4.1_r095.log
gpt-4o-mini,gpt-4.1,96,232,232,157.763,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-4.1_r096.log
gpt-5.4,gpt-5.4,97,240,240,118.436,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.4_vs_gpt-5.4_r097.log
gpt-5.4,gpt-4o-mini,95,526,564.0,162.793,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.4_vs_gpt-4o-mini_r095.log
gpt-5.4,gpt-5.4,96,324,328.0,142.051,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.4_vs_gpt-5.4_r096.log
gpt-4.1,gpt-5.1,93,290,292.0,238.969,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4.1_vs_gpt-5.1_r093.log
gpt-5.1,gpt-4o-mini,97,228,264.0,135.198,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.1_vs_gpt-4o-mini_r097.log
gpt-4.1,gpt-5.1,91,238,268.0,286.283,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4.1_vs_gpt-5.1_r091.log
gpt-4.1,gpt-5.4,97,238,244.0,142.01,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4.1_vs_gpt-5.4_r097.log
gpt-4o-mini,gpt-5.4,97,238,244.0,148.609,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-5.4_r097.log
gpt-4.1,gpt-5.1,92,238,244.0,264.44,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4.1_vs_gpt-5.1_r092.log
gpt-4o-mini,gpt-4.1,97,240,240,153.382,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4o-mini_vs_gpt-4.1_r097.log
gpt-5.4,gpt-5.1,93,558,556.0,245.053,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-5.4_vs_gpt-5.1_r093.log
gpt-4.1,gpt-5.1,90,546,548.0,316.505,/Users/jaeholee0404/Documents/GitHub/Multi-Armed-Manipulation-Evaluation/results/async_lattices_50x30_extra/openai-none/match_logs/gpt-4.1_vs_gpt-5.1_r090.log
